customer_id,month,voice_minutes,data_gb,sms_count,revenue
CUST_000005,2025-07,539.4410826690666,10.208468049790904,24.512393882756616,108.30717669048879
CUST_000005,2025-06,682.5186001816378,24.54426414690583,15.016635564580657,104.64246562817961
CUST_000005,2025-05,557.4316629129567,25.129205139069622,30.7126299985197,129.52273495978775
CUST_000005,2025-04,717.2530591537314,29.877524183419027,18.89238516239612,121.68839062287593
CUST_000005,2025-03,829.8919583180701,20.82413053303197,29.681496991355708,119.02906745252135
CUST_000006,2025-08,142.44783786350382,19.1703394421646,37.85038582231197,29.15961837012854
CUST_000006,2025-07,204.25146125064356,22.160181877550194,54.35915939342646,36.19589354046438
CUST_000006,2025-06,162.58274292057317,15.390202621003406,13.444199309565159,42.48666199355897
CUST_000006,2025-05,183.25257487374486,10.98564639273972,33.42683823624757,37.65257177997262
CUST_000006,2025-04,199.5983691394815,17.06932477404019,33.37831028812274,34.44910388766572
CUST_000006,2025-03,117.4068297114819,19.09640144470931,48.351032489962705,42.11836800935356
CUST_000007,2025-08,330.6813849126179,8.85397152997027,71.8726165736591,78.69718907792215
CUST_000007,2025-07,330.7777635142335,7.174391144737693,15.055660219412498,85.79619361937446
CUST_000007,2025-06,490.48270056164876,11.295533439016163,70.69963105266315,82.51620969995346
CUST_000007,2025-05,323.4416866197567,15.863510778611856,54.729818004795675,73.89497885748732
CUST_000007,2025-04,653.7612343204474,9.526009944096975,0.0,100.91439933569077
CUST_000007,2025-03,235.4451733621959,10.768548694350574,70.5924320815518,94.10307920277008
CUST_000008,2025-08,361.3349562022748,31.221354824656046,82.77027837782322,54.676803184989154
CUST_000008,2025-07,262.90531837652856,22.293033190436947,76.54327601681038,51.66126849396098
CUST_000008,2025-06,352.83236994043983,19.43372694002454,34.49010649364334,61.726066691022716
CUST_000008,2025-05,344.4508382687455,9.682779379417736,35.95267894301347,41.00145183431219
CUST_000008,2025-04,303.206251780319,26.12376505314024,45.78937050485374,61.84863276134282
CUST_000008,2025-03,359.2860483057731,50.12061198330738,69.4206384171542,58.239375722190005
CUST_000009,2025-08,69.05320942071047,27.037780759070454,33.802120504441994,129.5622391602394
CUST_000009,2025-07,65.53918757425686,29.725447829316916,59.58375568594371,136.66137525992568
CUST_000009,2025-06,64.2872487392365,25.06952829501453,54.48556562181419,120.38402644646487
CUST_000009,2025-05,68.85745929258222,28.420562691025378,103.44698246362081,115.77419281859115
CUST_000009,2025-04,65.55863117729442,29.156945520465026,44.50793877859836,145.94546559479096
CUST_000009,2025-03,74.85728515335735,21.349082032564528,86.48010978194996,136.1779622631601
CUST_000010,2025-08,118.13306587358866,7.674927093783856,19.456924802206462,197.68388138338344
CUST_000010,2025-07,131.95022375287058,5.395687631873086,44.79430381629908,208.57188394351905
CUST_000010,2025-06,84.46544782030564,4.852570142162188,3.6157525194580042,202.30524806822046
CUST_000010,2025-05,172.4891462051409,5.84869513306165,40.70099330765709,217.86556458522182
CUST_000010,2025-04,136.5248645505127,5.407463863559352,73.49993367815415,201.72346815987027
CUST_000010,2025-03,125.13526850560615,7.3863081638990415,57.119257096031156,185.68598817364804
CUST_000011,2025-08,159.90664623713337,30.186310128669962,39.4093117670275,89.51813871059893
CUST_000011,2025-07,105.12837615708824,18.432914911874004,22.297623790899554,87.15434888177752
CUST_000011,2025-06,134.8608313716283,12.546210504324634,54.84928333490838,81.22175643244636
CUST_000011,2025-05,151.37919753611902,31.289768690042557,68.7553935749298,98.73048429976078
CUST_000011,2025-04,192.69043799135179,32.4449486222626,49.85859854508275,84.76462033002844
CUST_000011,2025-03,143.01999228720337,39.288960617326794,43.55684310029697,88.924229136713
CUST_000012,2025-08,440.3398182600687,7.364841682374082,31.773417498104433,168.34489664619042
CUST_000012,2025-07,295.07024169642494,9.234312589328407,52.88471298088842,155.98429794075398
CUST_000012,2025-06,192.0733323753721,10.699994117270329,49.786302683798375,160.5288139172997
CUST_000012,2025-05,429.95300991860785,9.966323378932277,45.042407025352425,145.37114645904964
CUST_000012,2025-04,400.0418262620911,9.905470679588149,46.01804135841899,165.4681414216975
CUST_000012,2025-03,382.574900426664,6.733547620764935,69.4570856518604,179.65507339444457
CUST_000013,2025-08,540.0645732660585,23.796113447539852,66.40725210247668,73.96772895276347
CUST_000013,2025-07,823.8827193132688,25.951688743821926,0.0,71.78445097566188
CUST_000013,2025-06,829.0209032878417,36.21294096934308,35.68025896481409,81.75637136782566
CUST_000013,2025-05,759.6796325061548,24.308027004468403,38.111186998931565,77.30220765264254
CUST_000013,2025-04,654.4718881871721,34.99063852173851,37.51566701687271,69.67098165265071
CUST_000013,2025-03,589.7940093809782,36.79284868256458,52.73309628712345,73.88089715172384
CUST_000014,2025-08,156.06227774815602,24.5458445175412,40.344791836957135,55.84058241501541
CUST_000014,2025-07,186.31151179249593,23.337554609541336,27.357496881584385,49.716004768859705
CUST_000014,2025-06,149.83278633000148,33.14371453065352,59.04645928552978,52.18625319957459
CUST_000014,2025-05,165.14128428075674,18.588351672735254,49.56478054381484,61.57284664313898
CUST_000014,2025-04,192.77434885701075,34.29900575445594,54.28877333982013,54.914823111726875
CUST_000014,2025-03,176.36683971715956,24.01125120001429,33.050043083995085,53.57353051634374
CUST_000015,2025-08,312.98826717335845,38.87142041693884,23.798013718115154,74.17293169723496
CUST_000015,2025-07,353.7493761520637,37.98779117716603,47.21240056995522,69.25445934022868
CUST_000015,2025-06,634.4359190552556,43.80790017996248,44.80792600647042,76.20356499488919
CUST_000015,2025-05,338.78087432858456,33.62308615425549,59.60465836607936,77.24758063756292
CUST_000015,2025-04,484.6831390745104,23.891974243047695,44.3617529684193,73.27840109521739
CUST_000015,2025-03,453.30059630852264,48.92559723578497,31.197611473573488,74.59168543273658
CUST_000016,2025-08,792.5373075919449,51.89509761935494,22.563316808646007,44.86532939998536
CUST_000016,2025-07,1055.2622151913304,63.84184197368507,40.74714075936295,49.26289954197462
CUST_000016,2025-06,1177.7549720356585,52.5652988677833,41.944494394299554,45.56342058603859
CUST_000016,2025-05,816.0586517011486,26.96223367984292,55.824254611356665,55.72207277537626
CUST_000016,2025-04,1110.997987059242,44.47589173806201,3.9264309812015896,51.16907054723578
CUST_000016,2025-03,1133.3610831229753,29.593086970847054,41.16701421007076,51.25884495582714
CUST_000017,2025-08,52.954763709642535,0.2903004112510556,33.36711219271196,196.19131787001743
CUST_000017,2025-07,41.236565337691864,0.828557420789096,80.10536860940083,208.64487137424524
CUST_000017,2025-06,79.86905095333931,0.36712053868097144,49.05517163694265,195.98704888765806
CUST_000017,2025-05,79.20896564662368,0.13208263994659636,47.9591003999058,221.10262176017554
CUST_000017,2025-04,79.34423191148112,0.8855980050990676,42.97924641283103,149.29651663689495
CUST_000017,2025-03,93.52029381883389,0.8913420372484754,93.09316554257555,209.57475627793167
CUST_000018,2025-08,167.61042798415815,38.03109199368018,11.144364763905793,130.45435248822764
CUST_000018,2025-07,200.12416688289787,24.76945766714263,45.834244433251726,106.37018261999185
CUST_000018,2025-06,219.1095203122777,32.36991704181437,71.11210806570064,124.63079227922037
CUST_000018,2025-05,166.46036652227917,25.683726558061107,82.89462990899999,121.64875586376115
CUST_000018,2025-04,238.62685489812236,25.457346485934284,33.55814381982973,98.95522188897114
CUST_000018,2025-03,207.73667873571233,33.173802136844806,27.906936805938336,143.34602309616224
CUST_000019,2025-08,40.6544674969805,13.401030176888103,82.12037955355507,63.90323416235784
CUST_000019,2025-07,35.39623103379907,15.174110472151275,61.75223631786319,55.74577575958557
CUST_000019,2025-06,71.64761653962104,15.587291017410674,14.113722863531086,50.266635260279386
CUST_000019,2025-05,80.06282997473252,14.515420867673045,77.71718188068517,52.021697152299275
CUST_000019,2025-04,72.69126760127703,17.955806683811723,144.49091723596294,55.66598742889831
CUST_000019,2025-03,79.51697599714137,20.716542149470587,31.91765420805209,68.09277062269118
CUST_000020,2025-08,110.11090257017514,17.193314724009078,37.92001498340737,198.77358217864486
CUST_000020,2025-07,93.69908629955552,12.48912579750652,59.405397239188666,229.23251646313267
CUST_000020,2025-06,91.61324111255544,14.57058903968705,58.43451352621352,183.29008155445686
CUST_000020,2025-05,127.63688106385705,17.76653221619738,19.189324142362445,216.008792138898
CUST_000020,2025-04,111.80658363355374,26.155982364988564,53.08649818160115,191.60708682437365
CUST_000020,2025-03,126.64232561808113,27.796344988088716,101.25130133605626,218.51387092366923
CUST_000021,2025-08,190.16725585185472,16.463633343381606,35.97503235537037,131.98678146984477
CUST_000021,2025-07,212.79315102600378,12.04612974998557,54.15014156369727,145.53444972797246
CUST_000021,2025-06,237.09327404221438,24.59059370549312,50.69322949821123,119.0397752635076
CUST_000021,2025-05,230.23568902564864,27.066254634481947,36.83964389399144,124.70937796899565
CUST_000021,2025-04,293.4888608004646,17.76533842737255,54.54404847527057,133.5160445880465
CUST_000021,2025-03,218.2376407392884,15.55222401459149,14.68908483797041,119.190553719321
CUST_000022,2025-08,71.04788082953627,17.462976448176747,31.066773556208812,119.43923598258613
CUST_000022,2025-07,80.58366630904443,18.009346695466814,55.11259473201935,118.38749665405761
CUST_000022,2025-06,76.21895189228832,16.363250186674577,61.21036612017516,140.5708960210873
CUST_000022,2025-05,61.66921008186643,12.95287415643061,69.49630050754655,143.7359017891248
CUST_000022,2025-04,55.4413441121645,23.066008102485398,71.49828496150927,161.5022814828279
CUST_000022,2025-03,93.2538168602347,11.14254725941617,56.03409804306895,146.83718769633563
CUST_000023,2025-08,55.89659148287406,2.5106780145208085,59.25023414304545,92.3067084786278
CUST_000023,2025-07,117.17678722238523,3.713348833632429,15.524038672898248,84.00099024139372
CUST_000023,2025-06,97.81951866420629,3.776866428306358,52.03491583444638,79.81354813256597
CUST_000023,2025-05,108.85603355378812,5.446508571790753,35.27843469481997,80.83849673796384
CUST_000023,2025-04,78.58886010393087,2.036903161476952,37.770667182597144,70.16925126464844
CUST_000023,2025-03,109.26093515646623,6.081214884212415,48.42663599020282,87.03585098257756
CUST_000024,2025-08,145.06336506259512,58.12325745695481,72.4166126839921,100.02927149219315
CUST_000024,2025-07,160.360893307563,50.34066552860927,39.80198577966577,104.11716963197094
CUST_000024,2025-06,145.2443280566118,42.123961804203375,29.497052359712917,98.22906189118892
CUST_000024,2025-05,85.42353690089841,49.1051509899621,28.046384132775124,91.88062394809593
CUST_000024,2025-04,119.99172987251468,68.87843219781294,56.35290442357432,98.01628711592292
CUST_000024,2025-03,132.84796145331384,74.26352733947454,65.83655684786001,96.41637207934727
CUST_000025,2025-08,183.76760584697007,7.73590173704949,46.44480619581339,61.91795788386093
CUST_000025,2025-07,138.5584158286001,6.9262766082934615,56.93039055975475,68.16138587659607
CUST_000025,2025-06,124.97029229350834,10.506013741843205,80.7074798568499,61.35396053631035
CUST_000025,2025-05,142.37117360415138,9.451818788716212,76.55635416245984,62.8107266560691
CUST_000025,2025-04,235.37223665120132,6.663355403517855,54.91179953596862,54.51442260323864
CUST_000025,2025-03,141.52774630317506,9.245607690265654,57.287614428056216,73.84036835871076
CUST_000026,2025-08,195.232617624135,48.44997942767344,22.055418149587826,64.71591883819661
CUST_000026,2025-07,297.94470037096187,58.67221472189542,69.87263314469445,58.24284745001485
CUST_000026,2025-06,262.25259259731456,45.72967260149113,51.05341959389858,54.40874830790108
CUST_000026,2025-05,275.62387431724517,55.65369470642296,76.11890108435851,61.08486910762751
CUST_000026,2025-04,317.60266808286025,39.751613582220905,88.67492638433792,57.36191416819083
CUST_000026,2025-03,161.34461726479643,45.756155317403845,70.39444634494882,59.26319708885196
CUST_000027,2025-08,247.80899954704486,28.81086259352195,47.025297375356445,108.18027867563339
CUST_000027,2025-07,468.9995352711703,27.018371348266495,10.220861235612732,128.14838994478743
CUST_000027,2025-06,459.1097952844194,43.0840278265105,32.0470589002979,117.0276828116712
CUST_000027,2025-05,565.0836845208205,22.565598063111125,72.66282298853586,132.48293237741896
CUST_000027,2025-04,512.2663746409112,30.60108543291084,39.4579919815741,111.1799868883496
CUST_000027,2025-03,518.2945920179643,4.45746398342111,41.88986266006397,111.49294043272393
CUST_000028,2025-08,287.29774125229113,10.26964365155723,18.443436541928797,48.08272817438507
CUST_000028,2025-07,440.4434813164458,14.244068572343192,36.73304982054182,43.811876667595946
CUST_000028,2025-06,456.53660722779034,10.232074482494152,37.894542902694,43.43366248202465
CUST_000028,2025-05,394.72246821537846,7.590630871558504,2.4617749870587646,38.95608339563501
CUST_000028,2025-04,224.933734911311,8.551980558774526,83.46588032460491,34.98616838438781
CUST_000028,2025-03,469.9131175573631,16.012141118761416,19.993259636941033,50.62126094381848
CUST_000029,2025-08,162.34672607219625,41.112126450971594,52.64230702957788,96.00398681888919
CUST_000029,2025-07,71.76445223398738,20.220355695040485,62.83186380267177,116.11121910465067
CUST_000029,2025-06,129.79202968619023,31.407559619943783,42.723344394776625,104.84489668656391
CUST_000029,2025-05,192.87458978878567,29.83480377232512,68.55812582887962,93.68043796293517
CUST_000029,2025-04,196.57267190501818,42.7778061809649,40.08642879888148,97.02747648398956
CUST_000029,2025-03,176.39105854122175,39.94992429856988,65.19787912773425,95.42539354353048
CUST_000030,2025-08,324.7998505323963,2.951027926855348,47.524297774662216,152.75773222391427
CUST_000030,2025-07,284.22588398825513,15.474023761475767,36.197501579531846,127.44079397570718
CUST_000030,2025-06,282.6550723045308,22.568071495877884,51.62135504705315,144.6565593809268
CUST_000030,2025-05,551.3253657570357,29.818682455993088,52.995451590154474,150.00262106871384
CUST_000030,2025-04,368.00664379791704,25.84792957386721,45.726938326319235,154.93275640702265
CUST_000030,2025-03,345.74638583153,20.45854216507542,63.11565100322653,133.75092965567518
CUST_000031,2025-08,177.34234065084547,16.845647186588003,74.77541931780351,189.9769130154116
CUST_000031,2025-07,187.05248749926827,26.96336588734105,63.5314017544834,166.83380940719027
CUST_000031,2025-06,269.8698422506056,32.27080919929744,70.36181956935441,137.40506839550144
CUST_000031,2025-05,217.18293754256388,26.556883052849294,78.50900934033324,144.15990614542633
CUST_000031,2025-04,364.9692049015535,33.135593779662884,11.39363120439428,148.07744877902934
CUST_000031,2025-03,209.1068405287764,41.11736220179615,7.779886192293901,156.19777878150543
CUST_000032,2025-08,635.1195857700174,43.87731780807249,47.440771123840925,171.23957867059275
CUST_000032,2025-07,763.0224468132654,16.453399759634323,68.24569850608142,144.7623394546331
CUST_000032,2025-06,869.410564955527,34.937270065485585,26.453133859023414,124.12546269658588
CUST_000032,2025-05,863.7853045420587,50.23590265009444,36.86357309119259,103.99662149747465
CUST_000032,2025-04,899.5415932981977,16.309207000055277,93.44778064901386,121.37246266390133
CUST_000032,2025-03,748.5615568102121,45.40171226075725,57.98458871160534,146.48093606898232
CUST_000033,2025-08,134.39822158184063,16.564342258222347,49.073780406495736,34.42000349094166
CUST_000033,2025-07,139.3871777276068,9.38547444168759,63.12264755354753,36.45668994126876
CUST_000033,2025-06,167.53228171304175,18.950579963815834,73.2125910647935,38.85255692075984
CUST_000033,2025-05,146.38219211854428,24.21014282293654,28.67872999661986,41.759644104653674
CUST_000033,2025-04,138.81753383053618,21.443704976429977,37.1108420190974,33.99144455321281
CUST_000033,2025-03,209.59034311495546,23.88375321545701,57.19547599623888,35.70672796466685
CUST_000034,2025-08,71.73007750354945,19.07101959502035,63.974177188164866,68.24771706123175
CUST_000034,2025-07,60.80587596885196,14.865146242288928,65.61605555882143,66.60161402263937
CUST_000034,2025-06,71.97077164686853,14.54736651500738,76.32467636049546,69.884577259466
CUST_000034,2025-05,98.73546765036096,19.076289873177195,11.569339146828835,82.56574177592668
CUST_000034,2025-04,85.14814897840242,16.352502689349357,68.98602854976765,64.16369573244887
CUST_000034,2025-03,72.21098013381027,22.35609283633039,67.25157633078348,66.21245476490115
CUST_000035,2025-08,155.33128585213106,5.090985274469811,27.562593051238423,122.08997362588154
CUST_000035,2025-07,338.76114067829263,4.635392364334309,40.772592470069725,130.06410725789073
CUST_000035,2025-06,306.0064377258291,4.086768424652633,16.504080284881596,133.15576924969142
CUST_000035,2025-05,320.5923389788916,3.1416579967583456,83.37844819469304,133.17444445558084
CUST_000035,2025-04,282.08263776342875,5.124290083316317,81.69505335863839,126.56013072623367
CUST_000035,2025-03,343.2098826196185,8.059382349894149,54.38651025708009,144.66061314455283
CUST_000036,2025-08,194.16589500623277,27.793335367004925,44.134054388190805,47.992393235259456
CUST_000036,2025-07,231.09931737509996,35.95782550413034,30.87326982529259,39.59295781249091
CUST_000036,2025-06,276.454047658236,48.503186832035425,67.94102622108622,47.23242828116248
CUST_000036,2025-05,265.01116631787266,43.53185639189472,53.09323979027559,46.230189875752224
CUST_000036,2025-04,249.66655345392067,46.581837641892804,71.29976010112372,38.26477153037531
CUST_000036,2025-03,310.75350536306536,39.68065290121037,83.59718101813617,49.330830531516476
CUST_000037,2025-08,180.83999334586088,50.07284961378548,9.499634064364955,117.80901267445587
CUST_000037,2025-07,253.78707704681784,65.2996462073641,40.02869874381788,127.96557589808448
CUST_000037,2025-06,214.36242243599864,54.49726549243016,31.321402145094382,126.0024711297135
CUST_000037,2025-05,334.65560811728005,56.567479138069025,19.439740893014577,124.94516925854464
CUST_000037,2025-04,309.2331039015651,43.154301679558976,66.68066332015546,115.2324576326819
CUST_000037,2025-03,232.62741412444217,28.084386680296603,49.94914164278049,144.79316007970033
CUST_000038,2025-08,63.333528043280545,31.401654086272615,56.14620743941438,113.28490422779717
CUST_000038,2025-07,75.61600505840774,26.367209202926507,78.5482983434162,107.12883589105071
CUST_000038,2025-06,87.25127369597477,46.1479653047907,62.76596595083618,94.93984165498648
CUST_000038,2025-05,81.19034846135926,31.337955650380316,59.30723851128639,100.37406829060964
CUST_000038,2025-04,68.95762808063985,63.50569016626615,47.54705498825422,116.48742494805452
CUST_000038,2025-03,65.27623548553505,50.40364288496355,104.34189394681002,106.16674196297244
CUST_000039,2025-08,911.8625102859479,16.712655144113715,42.80784280524684,89.82446862434541
CUST_000039,2025-07,1359.6131193687115,14.648509768706285,20.05875857664169,98.26873322230907
CUST_000039,2025-06,1086.0524955420694,16.465332757220892,52.94712748137409,98.18392115212873
CUST_000039,2025-05,1154.9719958187525,22.968094123379448,52.33491640125291,125.66984984908541
CUST_000039,2025-04,1330.795133370622,19.049505693419995,27.73206571823383,100.9606696914081
CUST_000039,2025-03,1296.5778940620519,24.07671894354483,15.380790702416874,100.97153925296188
CUST_000040,2025-08,174.11991021281912,27.558559825519946,55.59791796317548,94.65732019367609
CUST_000040,2025-07,215.11423116309027,8.208989672311912,65.02055313377097,154.41974804314603
CUST_000040,2025-06,268.27940082003425,22.436639022001643,42.700519218229495,138.31145966231858
CUST_000040,2025-05,249.60794991377202,20.11097967457772,47.7758155230402,111.556126398191
CUST_000040,2025-04,246.33732602723904,19.79452609128788,67.25425347578587,134.06185648725634
CUST_000040,2025-03,211.49561501110554,27.334222522365437,94.99384132569729,127.52807584092595
CUST_000041,2025-08,86.93969343805219,21.51877155564852,41.37025230408968,78.64511291682038
CUST_000041,2025-07,104.8551824046184,25.090997023249216,39.43910737603083,71.35472329545541
CUST_000041,2025-06,81.3280625214997,26.994478271011108,35.52768586139334,65.13613338522026
CUST_000041,2025-05,95.89757174689349,22.21430453993494,75.24688213461023,56.19354141286309
CUST_000041,2025-04,94.50727467491366,20.07399903655174,64.74523862666025,70.53809029966165
CUST_000041,2025-03,81.26795303582765,29.613825713522566,74.82393103008097,71.86113118578093
CUST_000042,2025-08,914.3412009868681,17.384310424932924,70.84991518480847,94.0318725614787
CUST_000042,2025-07,888.3303122675019,10.504996063253957,83.31200461762083,90.43717448104732
CUST_000042,2025-06,866.1833382396504,13.340316038625218,54.80140770580101,84.33947451204648
CUST_000042,2025-05,1005.4324534853956,19.810673143257397,67.41227603598041,104.44723094981315
CUST_000042,2025-04,1389.1638409741506,15.585696687252137,90.2343765371018,88.2474939195969
CUST_000042,2025-03,1659.7686119255998,13.725825880381556,68.86500746726217,80.11959795069689
CUST_000043,2025-08,115.42980297725008,10.985974367180068,70.98351761081486,92.61747430770835
CUST_000043,2025-07,66.04682553208961,13.087683252083927,30.1560484823199,86.7318085908951
CUST_000043,2025-06,168.28107290574192,7.999297039277792,26.45440294782487,75.66454362469399
CUST_000043,2025-05,132.51012354376422,6.938169611352147,19.531136829845707,88.64503209381903
CUST_000043,2025-04,157.97366911499878,10.580548182491153,64.66479449144175,91.73412351417988
CUST_000043,2025-03,166.73641676947497,10.13819511822682,102.59286266062628,80.39269583036928
CUST_000044,2025-08,296.4839012626123,63.29171285836075,47.82198477057861,245.01020393673863
CUST_000044,2025-07,330.6041610652447,36.033744586211576,18.523851057006546,266.07786622752644
CUST_000044,2025-06,348.5179658586364,57.005880571608245,86.0278282855059,214.76460413747594
CUST_000044,2025-05,391.4386764966863,43.4993181738246,24.941501088219017,268.56628034644467
CUST_000044,2025-04,556.6117849891242,85.19501675785041,75.79081080518785,242.91967391704898
CUST_000044,2025-03,347.75854324425234,71.78034803922517,43.916830123214616,167.38267742707401
CUST_000045,2025-08,142.08065103140547,15.203004649599357,22.039117754538104,38.15398172426832
CUST_000045,2025-07,146.15434567401712,14.093094362830552,15.527657013914741,34.77820254199057
CUST_000045,2025-06,174.31216406220804,14.55194775805852,72.59373844311531,46.85614379340647
CUST_000045,2025-05,121.20768496184758,16.565989144304012,11.424594061279933,37.177258559024075
CUST_000045,2025-04,154.01020339975832,14.612286624484017,65.43341961418933,43.260453545361784
CUST_000045,2025-03,155.4759862425929,17.254877295703817,60.38290530372287,37.33104233728411
CUST_000046,2025-08,28.1479968340083,47.01309612251498,49.319427410107465,63.49044543608467
CUST_000046,2025-07,36.37031738267632,20.245633826656036,31.5044140660183,72.62260184448033
CUST_000046,2025-06,39.767140647685686,37.86085389895168,26.508682714135343,61.441098949591705
CUST_000046,2025-05,47.23098424322264,57.93975686429749,52.52031679801588,67.74233116388109
CUST_000046,2025-04,51.13687621026516,29.713836268202687,63.316569875796574,64.81750317339777
CUST_000046,2025-03,37.02682711112855,36.23064143382316,43.274468948492185,75.2366691840765
CUST_000047,2025-08,24.16939618377858,11.029706251219789,54.44971099323077,52.40904457698846
CUST_000047,2025-07,22.413653966555177,10.68985397073135,15.701625658297205,46.167881937316146
CUST_000047,2025-06,32.668669891121866,16.974674195690486,4.598408355762642,52.882825348809575
CUST_000047,2025-05,33.76065455422441,13.90359836048047,80.18692833209938,56.31602453852125
CUST_000047,2025-04,33.80352315829168,12.845045056558385,51.2953650510176,46.33010508336682
CUST_000047,2025-03,28.07723015307085,16.07205390221756,44.52851469351309,50.12575794706186
CUST_000048,2025-08,77.20904278432344,26.77222357467895,26.766372282285772,37.45193997071084
CUST_000048,2025-07,61.39042411572446,27.32905313667414,30.917246776200717,32.12155695154367
CUST_000048,2025-06,70.98421605973184,22.15855309279411,66.56960043542215,37.07960952474998
CUST_000048,2025-05,59.31645450482577,27.287806875370396,46.74936636741759,35.16427695595294
CUST_000048,2025-04,59.211712800587996,39.03251594413223,27.05897322655463,40.6106767210414
CUST_000048,2025-03,80.7686522183957,39.9661214804903,50.51739690512885,31.553935279810332
CUST_000049,2025-08,171.18712193877963,9.056793142837192,28.680691096099757,123.64507808182618
CUST_000049,2025-07,178.96963797462436,15.052150083998376,44.76991396425718,110.94970420230541
CUST_000049,2025-06,206.81908347788752,22.630149967756097,23.275956819107062,127.47888339364306
CUST_000049,2025-05,324.02324702502796,11.326527761662557,21.652161334218597,120.4067643364667
CUST_000049,2025-04,272.34987540346197,14.662217396629684,71.90590309955255,129.89911126406997
CUST_000049,2025-03,228.27058694039397,10.848422547862334,39.67431847042647,128.66912090964425
CUST_000050,2025-08,729.5227596299594,27.56742057367365,43.706757133695255,80.60627804675164
CUST_000050,2025-07,595.6935829727942,36.58523440872463,14.352437178161738,89.99721724204697
CUST_000050,2025-06,464.68735827949143,17.49154835303021,88.91247423608394,97.25621894252787
CUST_000050,2025-05,538.6683279884982,29.48450520848352,48.58723777298125,79.27477300799632
CUST_000050,2025-04,565.7462531330968,39.607194269445024,44.55600875549578,93.47516694050103
CUST_000050,2025-03,570.5050879982915,20.92892659701382,86.15355546217596,70.29946936798136
CUST_000051,2025-08,936.9208175252122,32.70968007728057,42.14659414429359,47.99034809413264
CUST_000051,2025-07,665.2613582707073,27.77226445355587,43.869200105797425,45.41206181715268
CUST_000051,2025-06,766.1472762851913,29.69901560749459,37.82875238123198,61.47742909327978
CUST_000051,2025-05,772.4281290486796,13.629639838105046,26.904033929991584,53.763820374107226
CUST_000051,2025-04,702.688083507426,21.01852154178811,72.80259886420566,51.082843978252164
CUST_000051,2025-03,731.5085529382161,5.134712028925714,59.036805871998396,50.30776867058371
CUST_000052,2025-08,131.67627022264537,4.919905832388897,45.06771309716149,62.502321545697946
CUST_000052,2025-07,135.97924150476732,8.209783880772264,39.50802063189505,68.56614403413406
CUST_000052,2025-06,107.25496189110892,8.453150463650346,75.41559574605441,70.17704959211696
CUST_000052,2025-05,128.98210528924156,14.957251957660157,58.718607906167875,62.4716528666061
CUST_000052,2025-04,108.92684350867673,9.557923051423199,70.51385274272225,67.03637085133538
CUST_000052,2025-03,137.02753068398235,7.426610394507456,70.34341153089947,56.609393360200016
CUST_000053,2025-08,447.27917425456246,6.727554689142072,19.72861331916474,70.77288778418173
CUST_000053,2025-07,320.6422970550382,7.075590545057132,30.773357025392635,79.61362186629617
CUST_000053,2025-06,406.61288312767005,10.220464171916445,56.501452809451386,77.20561829264079
CUST_000053,2025-05,578.363327721317,6.709819958042143,72.1626173122096,81.03597535372909
